country	state_province	city	address	postcode	latitude	longitude
Canada	Newfoundland and Labrador	Stephenville	124 Main St	A2N 1J3	48.5493871	-58.57785
Canada	Newfoundland and Labrador	Stephenville	20 Main St	A2N 1H2	48.546747	-58.585261
Canada	Newfoundland and Labrador	Whitbourne	679 Trans Canada Hwy	A0B 3K0	47.4496342	-53.5602704
Canada	Newfoundland and Labrador	Witless Bay	Highway 10 At line	A0A 4K0	47.2721903	-52.8296357
Canada	Northwest Territories	Fort Smith	50 Trout St	X0E 0P0	60.00977359	-111.927175
Canada	Northwest Territories	Yellowknife	309 Old Airport Rd	X1A 3T3	62.44808295	-114.4100316
Canada	Northwest Territories	Yellowknife	"5014- 49 Street, Unit #10"	X1A 3R8	62.4533917	-114.3688696
Canada	Nova Scotia	Afton Station	86 Bayside Road	B0H 1A0	45.5935643	-61.740191
Canada	Nova Scotia	Truro	294 Willow St	B2N 5A5	45.35504238	-63.29402754
Canada	Nova Scotia	Eskasoni	4716 Shore Rd	B1T 1K5	45.94262775	-60.62116198
Canada	Nova Scotia	Musquodoboit Harbour	7868 Highway #7	B0J 2L0	44.7845389	-63.15029534
Canada	Nova Scotia	Amherst	118 South Albion Street	B4H 2X3	45.81625404	-64.20432532
Canada	Nova Scotia	Amherst	149 South Albion Street	B4H 4H4	45.81571069	-64.20435519
Canada	Nova Scotia	Amherst	34 Highway Route 6	B4H 0A1	45.8286903	-64.2040548
Canada	Nova Scotia	Antigonish	124 Beech Hill Rd	B2G 0B4	45.61202485	-61.97012508
Canada	Nova Scotia	Antigonish	34 Main St	B2G 2B3	45.6249816	-61.9829553
Canada	Nova Scotia	Antigonish	7 James St	B2G 1R6	45.616134	-61.999846
Canada	Nova Scotia	Baddeck	8250 Shore Rd Hwy	B0E 1B0	46.0878476	-60.78036707
Canada	Nova Scotia	Barrington Passage	14 Highway # 330	B0W 1G0	43.520745	-65.616591
Canada	Nova Scotia	Bedford	1210 Hammonds Plains Rd	B4B 1B4	44.723767	-63.7362838
Canada	Nova Scotia	Bedford	36 Verdi Dr	B4A 0C2	44.749415	-63.641742
Canada	Nova Scotia	Bedford	930  Highway	B4A 1A8	44.7142638	-63.6784969
Canada	Nova Scotia	Berwick	193 Commercial St	B0P 1E0	45.0429697	-64.7355199
Canada	Nova Scotia	Bible Hill	184 Pictou Rd	B2N 2T1	45.37788073	-63.25120313
Canada	Nova Scotia	Bridgetown	642 Granville St E	B0S 1C0	44.84621601	-65.2695666
Canada	Nova Scotia	Bridgewater	244 Dominion St	B4V 2K8	44.370738	-64.527291
Canada	Nova Scotia	Bridgewater	421 Lahave St	B4Z 3A2	44.377237	-64.515602
Canada	Nova Scotia	Bridgewater	464 Lahave St	B4V 3T2	44.37922635	-64.51585343
Canada	Nova Scotia	Bridgewater	9 Maccullough Rd	B4V 2W1	44.393298	-64.529634
Canada	Nova Scotia	Brookfield	Rte 289 & Hwy 2	B0N 1C0	45.2536211	-63.2792409
Canada	Nova Scotia	Chester	3811 Hwy # 3	B0J 1J0	44.54675415	-64.23430919
Canada	Nova Scotia	Coldbrook	7210 Hwy #1	B4R 1A2	45.06778144	-64.56535693
Canada	Nova Scotia	Cole Harbour	4 Forest Hills Parkway  Shopping Centre	B2W 5G7	44.6738491	-63.4916031
Canada	Nova Scotia	Dartmouth	106 Ilsley Ave	B3B 1L3	44.69852555	-63.58607995
Canada	Nova Scotia	Dartmouth	116 Wyse Rd	B3A 1M3	44.67080585	-63.57729001
Canada	Nova Scotia	Dartmouth	"14 Highfield Park Dr, Unit 4"	B3A 4T6	44.690788	-63.585628
Canada	Nova Scotia	Dartmouth	15 Akerley Blvd	B3B 1J6	44.707369	-63.60859116
Canada	Nova Scotia	Dartmouth	159 Main St	B2X 1S1	44.68277075	-63.536562
Canada	Nova Scotia	Dartmouth	16 Kiltearn Row	B3B 0G8	44.7076259	-63.5636283
Canada	Nova Scotia	Dartmouth	180 Wyse Rd	B3A 1M6	44.6719421	-63.58052428
Canada	Nova Scotia	Dartmouth	205 207 Portland St	B2Y 1J5	44.6683128	-63.5621389
Canada	Nova Scotia	Dartmouth	21 Mic Mac Blvd	B3A 4N3	44.68634755	-63.55945611
Canada	Nova Scotia	Dartmouth	244 Waverley Rd	B2X 2C4	44.6976537	-63.5474065
Canada	Nova Scotia	Dartmouth	275 Baker Dr	B2W 0L6	44.65485305	-63.52853837
Canada	Nova Scotia	Dartmouth	365 Pleasant St	B2Y 3S4	44.6499555	-63.54592945
Canada	Nova Scotia	Dartmouth	369 Caldwell Rd	B2V 1A4	44.65782675	-63.49089275
Canada	Nova Scotia	Dartmouth	577 Main St	B2W 4K1	44.6936019	-63.5000601
Canada	Nova Scotia	Dartmouth	621-623 Windmill Rd	B3B 1B6	44.6974058	-63.60461144
Canada	Nova Scotia	Dartmouth	644 Portland St	B2W 6C4	44.6707983	-63.52628949
Canada	Nova Scotia	Dartmouth	646 Main St	B2W 3T7	44.696271	-63.495406
Canada	Nova Scotia	Dartmouth	80 Mawiomi Place	B2Y 0A5	44.65421465	-63.55094255
Canada	Nova Scotia	Dartmouth	84 Main St	B2X 1R5	44.6811295	-63.543097
Canada	Nova Scotia	Dartmouth	975 Wilkinson Avenue	B3B 0H6	44.71039785	-63.56882291
Canada	Nova Scotia	Debert	478 Mcelmon Rd	B0M 1G0	45.4377281	-63.4585527
Canada	Nova Scotia	Digby	488 Highway #303	B0V 1A0	44.621852	-65.769223
Canada	Nova Scotia	Digby	93 Warwick St	B0V 1A0	44.61634954	-65.7637146
Canada	Nova Scotia	Dominion	29 Commercial St	B1G 1B3	46.211281	-60.020023
Canada	Nova Scotia	Eastern Passage	10 Cow Bay Rd	B3G 1K7	44.612251	-63.493283
Canada	Nova Scotia	Eastern Passage	1104 Main Rd	B3G 1M6	44.6237993	-63.51010966
Canada	Nova Scotia	Elmsdale	267 Hwy 214	B2S 1K1	44.9759111	-63.507316
Canada	Nova Scotia	Enfield	6739 Highway #2	B2T 1C8	44.9261786	-63.5372099
Canada	Nova Scotia	Fall River	3286 Hwy # 2	B2T 1J2	44.8176789	-63.61132045
Canada	Nova Scotia	Florence	366 Park Rd	B1Y 1N4	46.2457384	-60.2740203
Canada	Nova Scotia	Glace Bay	100 Mckeen St	B1A 5C2	46.2003834	-59.9587092
Canada	Nova Scotia	Glace Bay	112 Reserve Street	B1A 4W5	46.192385	-59.97327
Canada	Nova Scotia	Goffs	311 Bell Blvd	B2T 1K3	44.87931495	-63.52308756
Canada	Nova Scotia	Goffs	747 Bell Blvd Lower Level	B2T 1K3	44.8865602	-63.514915
Canada	Nova Scotia	Goffs	747 Bell Blvd  Post Security	B2T 1K3	44.88656	-63.514915
Canada	Nova Scotia	Goodwood	180 Prospect Road	B3T 1P2	44.620476	-63.664671
Canada	Nova Scotia	Greenwood	752 Ward Road	B0P 1N0	44.97255	-64.933185
Canada	Nova Scotia	Halifax	1 Pine Grove Dr	B3R 1S2	44.6126962	-63.6168975
Canada	Nova Scotia	Halifax	1047 Barrington St	B3H 2P8	44.6370393	-63.5690826
Canada	Nova Scotia	Halifax	117 Kearney Lake Road Suite 1 Wedgewood Plaza	B3M 4N9	44.6847124	-63.67463704
Canada	Nova Scotia	Halifax	1199 Hammonds Plains Rd.	B4B 1B3	44.7245413	-63.73566678
Canada	Nova Scotia	Halifax	166 Bedford Hwy	B3M 2J6	44.6719982	-63.6450991
Canada	Nova Scotia	Halifax	171 Herring Cove Rd	B3P 1K9	44.6258099	-63.617254
Canada	Nova Scotia	Halifax	1781 Upper Water St	B3J 3R6	44.6493845	-63.57257905
Canada	Nova Scotia	Halifax	200 Bedford Highway	B3M 2K2	44.674827	-63.647679
Canada	Nova Scotia	Halifax	217 Chain Lake Dr	B3S 1C1	44.654126	-63.678179
Canada	Nova Scotia	Halifax	278 Lacewood Dr	B3M 3N8	44.66131785	-63.6549309
Canada	Nova Scotia	Halifax	3600 Dutch Village Rd	B3N 2S3	44.6573457	-63.63265781
Canada	Nova Scotia	Halifax	390 Osborne Drive	B3N 3J6	44.63103495	-63.6315997
Canada	Nova Scotia	Halifax	40 Peakview Way	B3M 0G2	44.6991857	-63.6870249
Canada	Nova Scotia	Halifax	5 Lakelands Blvd	B3K 5L2	44.6583281	-63.6032683
Canada	Nova Scotia	Halifax	5201 Duke St	B3J 1N9	44.6496663	-63.5756472
Canada	Nova Scotia	Halifax	5511 Spring Garden Rd	B3J 1G9	44.643102	-63.577305
Canada	Nova Scotia	Halifax	5685 Leeds St	B3K 4M2	44.66957735	-63.61470244
Canada	Nova Scotia	Halifax	"5850/5980 University Ave, Iwk Health Center"	B3K 6R8	44.6378638	-63.58373148
Canada	Nova Scotia	Halifax	5859 University Ave	B3H 4B7	44.6386159	-63.5842272
Canada	Nova Scotia	Halifax	6020 Young St	B3K 2A2	44.659074	-63.602048
Canada	Nova Scotia	Halifax	6034 Lady Hammond Rd	B3K 2R6	44.664914	-63.6120147
Canada	Nova Scotia	Halifax	6046 Young St	B3K 2A2	44.6586867	-63.60228235
Canada	Nova Scotia	Halifax	6136 University Avenue	B3H 4J2	44.6367618	-63.5891287
Canada	Nova Scotia	Halifax	6230 Coburg Rd	B3H 2A2	44.638639	-63.591926
Canada	Nova Scotia	Halifax	6455 Quinpool Rd	B3L 1B1	44.6442862	-63.60182954
Canada	Nova Scotia	Halifax	6570 Bayers Rd	B3L 2B3	44.6524934	-63.6138755
Canada	Nova Scotia	Halifax	7001 Mumford Rd	B3L 4R3	44.64927735	-63.61855992
Canada	Nova Scotia	Halifax	"7010 Mumford Rd, Building B4"	B3L 2H6	44.64802605	-63.62233575
Canada	Nova Scotia	Halifax	923 Robie St Stmary's Univ	B3H 3C3	44.6313165	-63.58166914
Canada	Nova Scotia	Halifax	"Stadacona Expressmart, 5470 Gangway St"	B3K 5M5	44.6600695	-63.5943095
Canada	Nova Scotia	Hantsport	45 Sweetgrass Road Unit 2	B0P 1P0	45.0685908	-64.22021624
Canada	Nova Scotia	Hardwood Lands	2301 Hwy #2	B0N 1Y0	44.99053212	-63.35316086
Canada	Nova Scotia	Havre Boucher	104 Trans Canada Highway	B0H 1P0	45.6809138	-61.5390202
Canada	Nova Scotia	Kentville	70 Aberdeen St	B4N 2N3	45.078654	-64.496725
Canada	Nova Scotia	Kingston	806 Main St	B0P 1R0	44.99140325	-64.93955648
Canada	Nova Scotia	Liverpool	170 Bristol Ave	B0T 1K0	44.04576104	-64.72203665
Canada	Nova Scotia	Lower Sackville	257 Cobequid Rd	B4C 4H3	44.7604018	-63.6574819
Canada	Nova Scotia	Lower Sackville	40 Freer Lane	B4C 0A2	44.7574943	-63.6597101
Canada	Nova Scotia	Lower Sackville	629 Sackville Dr	B4C 2T1	44.769504	-63.68743
Canada	Nova Scotia	Lower Sackville	70 First Lake Dr	B4C 3E4	44.77878465	-63.67111699
Canada	Nova Scotia	Lower Sackville	810 Sackville Dr	B4E 1R7	44.77479235	-63.69495145
Canada	Nova Scotia	Lower Sackville	84 Beaver Bank Rd	B4E 1J7	44.7834069	-63.69234306
Canada	Nova Scotia	Lunenburg	134 Victoria Rd	B0J 2C0	44.376224	-64.324638
Canada	Nova Scotia	Mahone Bay	33 Edgewater St	B0J 2E0	44.449863	-64.3807516
Canada	Nova Scotia	Masstown	10639 Highway 2	B0M 1G0	45.3927975	-63.49441174
Canada	Nova Scotia	Membertou	201 Churchill Street	B1S 0H1	46.21630657	-59.96959067
Canada	Nova Scotia	Meteghan	8226 Highway # 1	B0W 2J0	44.188278	-66.160943
Canada	Nova Scotia	Middle Sackville	1624 Sackville Dr	B4E 3A8	44.794907	-63.724443
Canada	Nova Scotia	Middleton	241 Main St	B0S 1P0	44.9412712	-65.0708141
Canada	Nova Scotia	Mount Uniacke	645 Evangeline Trail	B0N 1Z0	44.895705	-63.8337895
Canada	Nova Scotia	New Glasgow	242 Westville Rd	B2H 2J5	45.5834309	-62.65486195
Canada	Nova Scotia	New Glasgow	322 East River Rd	B2H 5C5	45.56887395	-62.6430679
Canada	Nova Scotia	New Glasgow	687 East River Rd	B2H 3S4	45.5756569	-62.64251962
Canada	Nova Scotia	New Glasgow	750 Westville Rd	B2H 2J8	45.576456	-62.667499
Canada	Nova Scotia	New Minas	9061 Commercial St	B4N 3E6	45.0676128	-64.4562346
Canada	Nova Scotia	New Waterford	3400 Plummer Ave	B1H 1Y9	46.248624	-60.086604
Canada	Nova Scotia	North Sydney	106 King St	B2A 2T6	46.213632	-60.262425
Canada	Nova Scotia	North Sydney	7 Blowers St	B2A 2Y3	46.2110362	-60.24788336
Canada	Nova Scotia	Oxford	4484 Upper Main St	B0M 1P0	45.74785998	-63.8214712
Canada	Nova Scotia	Parrsboro	4019 Eastern Ave	B0M 1T0	45.4058113	-64.32497445
Canada	Nova Scotia	Pictou	65 Weaver Rd	B0K 1H0	45.67950175	-62.7286272
Canada	Nova Scotia	Port Hawkesbury	603 Reeves	B9A 2R8	45.61625652	-61.35615693
Canada	Nova Scotia	Port Hawkesbury	920 Reeves Street	B9A 2R8	45.61282592	-61.34622308
Canada	Nova Scotia	Porter's Lake	5215 Highway 7	B3E 1J7	44.7447087	-63.28302675
Canada	Nova Scotia	Reserve Mines	2249 Main St	B1E 1J9	46.18421206	-60.01828383
Canada	Nova Scotia	Saint Peters	9966 Grenville St	B0E 3B0	45.6555647	-60.8767096
Canada	Nova Scotia	Shearwater	"Expressmart, 20 Provider Rd"	B0J 3A0	44.62934012	-63.51626645
Canada	Nova Scotia	Shelburne	85 Ohio Rd	B0T 1W0	43.77792177	-65.33968255
Canada	Nova Scotia	Springhill	42 Main St	B0M 1X0	45.649911	-64.059288
Canada	Nova Scotia	Stellarton	219 S Ford St	B0K 1S0	45.5574527	-62.6591139
Canada	Nova Scotia	Stewiacke	85 Main St W	B0N 2J0	45.1394176	-63.3617334
Canada	Nova Scotia	Sydney	1058 Kings Rd	B1S 1C7	46.11196757	-60.21849555
Canada	Nova Scotia	Sydney	1172 Grand Lake Rd	B1M 1A2	46.167846	-60.102687
Canada	Nova Scotia	Sydney	1250 Grand Lake Road	B1P 6L2	46.1687015	-60.0918277
Canada	Nova Scotia	Sydney	1269 Kings Rd	B1S 1E1	46.1079735	-60.22344
Canada	Nova Scotia	Sydney	2293 King's Rd	B1L 1C2	46.0804	-60.2629
Canada	Nova Scotia	Sydney	315 Victoria Rd	B1N 1K5	46.1484763	-60.1794662
Canada	Nova Scotia	Sydney	396 Welton St	B1P 5S7	46.1446689	-60.1608423
Canada	Nova Scotia	Sydney	45 Weatherbee Rd	B1M 0A1	46.1135518	-60.1756337
Canada	Nova Scotia	Sydney	479 George St	B1P 1K5	46.1373206	-60.19029179
Canada	Nova Scotia	Sydney	547 Grand Lake Rd	B1P 5T3	46.14670797	-60.15301985
Canada	Nova Scotia	Sydney	800 Grand Lake Rd	B1P 6S9	46.147139	-60.137292
Canada	Nova Scotia	Timberlea	1844 St Margaret's Bay Rd	B3T 1B8	44.646085	-63.713944
Canada	Nova Scotia	Trenton	33 Main Street	B0K 1X0	45.6065586	-62.6386053
Canada	Nova Scotia	Truro	1195 Treaty Trail	B2N 5A9	45.3495975	-63.310835
Canada	Nova Scotia	Truro	236 Robie St	B2N 1L1	45.36917854	-63.30179556
Canada	Nova Scotia	Truro	282 Pictou Road	B2N 2T4	45.3811322	-63.2406259
Canada	Nova Scotia	Truro	51 Robie St	B2N 1K8	45.36789134	-63.31543262
Canada	Nova Scotia	Upper Tantallon	3614 Hammonds Plains Rd	B3Z 4R2	44.7049448	-63.85739982
Canada	Nova Scotia	Upper Tantallon	5126 St Margarets Bay Rd	B3Z 1E2	44.68663385	-63.87608258
Canada	Nova Scotia	Westville	2014 Diamond St	B0K 2A0	45.56140245	-62.7108377
Canada	Nova Scotia	Westville	2500 Old Truro Hwy - Exit 21 Tch	B0K 2A0	45.5615392	-62.7085523
Canada	Nova Scotia	Whycocomagh	9243 Transcanada Hwy	B0E 3M0	45.9740206	-61.1271652
Canada	Nova Scotia	Windsor	317 Wentworth Rd	B0N 2T0	44.99236656	-64.11104634
Canada	Nova Scotia	Windsor	4 King Street Extension	B0N 2T0	44.99613825	-64.1387167
Canada	Nova Scotia	Windsor	7 Cole St	B0N 2T0	44.98985014	-64.11475059
Canada	Nova Scotia	Wolfville	370 Main St	B4P 1C4	45.09194	-64.359603
Canada	Nova Scotia	Yarmouth	520 Main St	B5A 1H8	43.844286	-66.118299
Canada	Nova Scotia	Yarmouth	75 Starr's Rd	B5A 2T6	43.843564	-66.106672
Canada	Nunavut	Arviat	C-store	X0C 0E0	61.1073458	-94.0564315
Canada	Nunavut	Baker Lake	", Box 60"	X0C 0A0	64.3158319	-96.0178755
Canada	Nunavut	Clyde River	Northern	X0A 0E0	66.137155	-70.101218
Canada	Nunavut	Hall Beach	Northern Store	X0A 0K0	68.7927301	-81.2439606
Canada	Nunavut	Iqaluit	1000 Kangut/inuksugait Plaza	X0A 0H0	63.7492738	-68.5213763
Canada	Nunavut	Iqaluit	228 Queen Elizabeth Way	X0A 0H0	63.74575795	-68.51823167
Canada	Nunavut	Iqaluit	Apex C-store - Outer Nunavut	X0A 0H0	63.74555485	-68.50208201
Canada	Nunavut	Northern Arviat	3rd Ave	X0C 0E0	61.1078929	-94.05330731
Canada	Nunavut	Pond Inlet	Northern	X0A 0S0	72.693096	-77.962024
Canada	Nunavut	Rankin Inlet	24 Inukshuk Ave	X0C 0G0	62.808155	-92.092843
Canada	Nunavut	Rankin Inlet	Box 70 Northern Store	X0C 0G0	62.81202535	-92.08587004
Canada	Nunavut	Rankin Inlet	Kvalliq St	X0C 0G0	62.81307	-92.084831
Canada	Ontario	Sandy Lake	Gd	P0V 1V0	53.0021	-92.7788999
Canada	Ontario	234594|109265	555 Rexdale Blvb	M9W 5L2	43.719927	-79.614419
Canada	Ontario	Toronto	637 Kingston Rd	M4E 1R3	43.6787147	-79.2981369
Canada	Ontario	Oshawa On	2700 Simcoe St N	L1L 0R1	43.9656031	-78.9044221
Canada	Ontario	Amherst	"17 - Lower Jarvis St, Unit 9"	M5E 1Z2	43.6458879	-79.3699593
Canada	Ontario	Mississauga	394 City Centre Drive	L5B 0C3	43.5866	-79.646057
Canada	Ontario	Little Current	45 Manitowaning Rd	P0P 1K0	45.9756691	-81.9236547
Canada	Ontario	Barrie	837 Yonge St.	L4N 6K9	44.3494744	-79.62803212
Canada	Ontario	Huntsville	59 King William St.	P1H 1E5	45.3327055	-79.20636341
Canada	Ontario	Toronto	1251 Bloor St W	M6H 1N6	43.6584993	-79.4413444
Canada	Ontario	York	1931 Weston Rd	M9N 1W7	43.700654	-79.517428
Canada	Ontario	Toronto	1167 Queen St W	M6J 1J4	43.64267903	-79.42571357
Canada	Ontario	Toronto	"40 University Ave,, Unit #3"	M5J 1T1	43.64608655	-79.38439874
Canada	Ontario	235320|109377	"305 Phillip Street,"	N2L 5Z5	43.475482	-80.540599
Canada	Ontario	Prescott	110  Centre Dr	K0E 1T0	44.72245165	-75.5231247
Canada	Ontario	Toronto	82 Adelaide St E	M5C 1K9	43.6513566	-79.3746904
Canada	Ontario	Toronto	1256 dundas st w	M4M 2V8	43.6652644	-79.339873
Canada	Ontario	Richmond Hill	8760 Bayview Avenue	L4B 4M2	43.844678	-79.408351
Canada	Ontario	North York	2444 Finch Avenue West	M9M 2E9	43.750017	-79.5525755
Canada	Ontario	Peterborough	106 Chandler Crescent	K9J 0K9	44.303871	-78.3727557
Canada	Ontario	Ottawa	International Airport	K1V 9B4	45.32203645	-75.66726439
Canada	Ontario	Cobden	9 Pembroke Street	K0J 1K0	45.62609185	-76.87817234
Canada	Ontario	Toronto	130 Harbour Street	M5J 2Y2	43.640728	-79.382417
Canada	Ontario	Belmont	143 Borden Avenue	N0L 1B0	42.877191	-81.0883946
Canada	Ontario	Toronto	375 King Street West	M5V 1K1	43.645604	-79.393256
Canada	Ontario	Kingsville	1768 Division St N	N9Y 4G7	42.0431617	-82.73920982
Canada	Ontario	Kitchener	4 King St E	N2G 2K6	43.4498741	-80.48897
Canada	Ontario	Orangeville	150 First Street	L9W 3T7	43.9313364	-80.1031597
Canada	Ontario	Toronto	"65 Front Str. W, Bay Concourse"	M5J 1E3	43.645464	-79.380544
Canada	Ontario	Etobiocke	2125 Lakeshore Blvd. W	M8V 0B3	43.626946	-79.479019
Canada	Ontario	238432|109438	1812 Sir Isaac Brock Way	L2S 3A1	43.119772	-79.245836
Canada	Ontario	Smiths Falls	5 Toulon Street	K7A 5B2	44.88323115	-76.01733585
Canada	Ontario	238538|109650	70 Main St. S.	N0K 1M0	43.5613126	-80.9256862
Canada	Ontario	Mississauga	5889 Airport Rd	N0K 1M0	43.56627103	-80.92397933
Canada	Ontario	239522|109673	2757 King St. E	L8G 5E4	43.221879	-79.773477
Canada	Ontario	239790|109723	10254 Hurontario St	L7A 0E4	43.710639	-79.794215
Canada	Ontario	240242|109786	794047 County Road 124	N0C 1M0	44.349913	-80.251251
Canada	Ontario	240400|109821	244 Graham Street	N0L 2P0	42.598038	-81.59916
Canada	Ontario	Kitchener	340 Fairway Rd S	N2C 1X3	43.420852	-80.444594
Canada	Ontario	Stittsville	3025 Palladium Drive	K2S 1B9	45.28902778	-75.93237107
Canada	Ontario	241000|108533	3339 N. Service Road	L0R 2E0	43.187438	-79.390841
Canada	Ontario	Mississauga	5025 Heatherleigh Ave	L5V 2Y7	43.590519	-79.672536
Canada	Ontario	Mississauga	92 Lakeshore Rd. E	L5G 4S2	43.55326	-79.584174
Canada	Ontario	Toronto	175 Dundas St. E	M5A 1Z4	43.657011	-79.374339
Canada	Ontario	Cambridge	Memorial Hospital	N1R 3G2	43.37835865	-80.32880803
Canada	Ontario	Milton	7030 Derry Road	L9T 7H6	43.496948	-79.871578
Canada	Ontario	Campbellville	9430 Guelph Line	L0P 1B0	43.49652461	-79.99592905
Canada	Ontario	Waterloo	108 University Ave East	N2J 2W2	43.4792674	-80.5168121
Canada	Ontario	Ottawa	1967 Riverside Drive	K1H 7W9	45.3961572	-75.66888044
Canada	Ontario	Niagara Falls	5687 Stanley Ave	L2G 3X6	43.092105	-79.085639
Canada	Ontario	Montreal	"3 Canadian Support Unit, 3 Ieme Unite De Support Du Canada"	H1N 3V9	45.33608995	-75.67112131
Canada	Ontario	Guelph	950 Paisley Rd	N1K 0A6	43.52491785	-80.28544736
Canada	Ontario	Scarborough	1108 Pharmacy Ave	M1R 2H3	43.7430259	-79.3047473
Canada	Ontario	North York	4926 Bathurst St	M2R 1N2	43.7736594	-79.4431329
Canada	Ontario	Kleinburg	"6545 Langstaff Road,"	L4H 3N5	43.7860726	-79.65018865
Canada	Ontario	Whitby	5899 Baldwin St S	L1M 0M1	43.95228176	-78.96211508
Canada	Ontario	Scarborough	"1585 Warden Avenue, Unit A"	M1R 2S9	43.76626401	-79.3022448
Canada	Ontario	Welland	100 Niagara College Blvd	L3C 7L3	43.0152687	-79.26508983
Canada	Ontario	Beeton	5 Patterson Street North	L0G 1A0	44.07983619	-79.78170625
Canada	Ontario	Milton	632 Santa Maria Blvd	L9T 7H6	43.5024093	-79.8644222
Canada	Ontario	Stoney Creek	620 South Service Road	L8E 2W1	43.2281829	-79.69875226
Canada	Ontario	Wendover	3184 Ave Du Quai	K0A 3K0	45.57049727	-75.12613462
Canada	Ontario	Kitchener	1020 Ottawa Street	N2G 3S8	43.4522106	-80.4440517
Canada	Ontario	879272|120264	15228 Woodbine Ave.	L0H 1G0	43.9909055	-79.389587
Canada	Ontario	Toronto	10 Nova Scotia Avenue	M6K 3C3	43.6351743	-79.4186953
Canada	Ontario	The Blue Mountains	156 Jozo Weider Blvd. Unit A1	L9Y 3Z2	44.5043629	-80.31290683
Canada	Ontario	879606|120367	65 Front Street - Via Concourse	M5J 1E3	43.6483	-79.373721
Canada	Ontario	Kars	1622 Roger Stevens Dr.	K0A 2E0	45.15558555	-75.65818194
Canada	Ontario	Burlington	Go - 2101 Fairview St	L7R 2C8	43.3403986	-79.80980231
Canada	Ontario	880093|120487	1567 Steeles Ave E	M2M 3Y7	43.805941	-79.383724
Canada	Ontario	Mississauga	645 - Lakeshore Rd E	L5G 1J5	43.569405	-79.566952
Canada	Ontario	Toronto	40 - Asquith Ave	M4W 1J6	43.671855	-79.385395
Canada	Ontario	882378|120757	800 Queen St E	M4M 1H7	43.659713	-79.346593
Canada	Ontario	882416|120762	686 Dundas St E	M5A 3P7	43.6565367	-79.3810223
Canada	Ontario	882521|120793	281 Martindale Road	L2W 1A4	43.17416	-79.27513
Canada	Ontario	Thunder Bay	590  Harbour Expressway	P7B 6P4	48.407483	-89.249111
Canada	Ontario	882617|120813	900 St Clair Ave W	M6C 1C5	43.680154	-79.433603
Canada	Ontario	882618|120812	408 Roncesvalles Ave	M6R 2M9	43.65134	-79.451292
Canada	Ontario	882697|120839	95 - Blandford St	N0J 1M0	43.20326	-80.700091
Canada	Ontario	Mississauga	6303 Airport Road - Terminal 3 Domestic	L4V 1R8	43.6908298	-79.6240038
Canada	Ontario	883078|120939	900 Bank St	K1S 3W6	45.421506	-75.7020619
Canada	Ontario	883283|121010	18 Yorkville Avenue	M4W 1L4	43.671944	-79.388127
Canada	Ontario	883284|121011	2388 Dundas St W	M6P 1X2	43.657826	-79.452622
Canada	Ontario	883617|121127	825 - Coxwell Ave	M4C 3E7	43.689768	-79.325152
Canada	Ontario	883863|121180	544 - River Rd W	L9Z 2X2	44.527286	-79.995057
Canada	Ontario	884959|121480	1221 King Street West	M6K 1G3	43.6387644	-79.4276496
Canada	Ontario	Toronto	900 - Eglinton Ave W	M6C 2B6	43.7007238	-79.4274774
Canada	Ontario	Toronto	28 Downes Street	M5E 1W7	43.643426	-79.374302
Canada	Ontario	Mississauga	5950 Dixie Road	L4W 1E9	43.654847	-79.647035
Canada	Ontario	Ottawa	1130 Wellington Street W	K1Y 1P1	45.4019271	-75.7264829
Canada	Ontario	Ottawa	393 - Richmond Rd	K2A 0E9	45.39105	-75.756199
Canada	Ontario	Parry Sound	80 - Bowes St	P2A 2L7	45.3432161	-80.01668095
Canada	Ontario	Mississauga	"3990 Eglinton Ave W, , On L5m 2s3"	L5M 2S3	43.534932	-79.732151
Canada	Ontario	Etobicoke	2045 Codlin Crescent	M9W 5K7	43.74879	-79.632925
Canada	Ontario	Kitchener	Grand River Hospital Freeport	N2A 2W6	43.425229	-80.411583
Canada	Ontario	Pickering	2460 Brock Road	L1Y 1A2	43.93193448	-79.11082607
Canada	Ontario	89285|108966	"1421 Western Rd. Rm.130, Western University - Natural Sciences"	N6A 3K7	43.0134702	-81.27736437
Canada	Ontario	89286|108967	1421 Western Rd. Rm.130	N6A 3K7	43.0134702	-81.27736437
Canada	Ontario	Mount Hope	3220 Upper James	L0R 1W0	43.1528715	-79.9141235
Canada	Ontario	Scarborough	627 pharmacy ave	M1L 3H3	43.7103629	-79.2909529
Canada	Ontario	Kingston	1525 Centennial Dr.	K7P 0K4	44.278967	-76.567678
